zPp0hSFPrwo	NA	7078.0	Nathan Adrian on Olympic Success, Cancer Survival, and Starting Over
keHvKJpAOuo	NA	4040.0	Break the “All or Nothing” Fitness Trap with Katy Bowman & Dr. Diana Hill
7RYQ2oyV_H4	NA	4774.0	The Future of PT: Cash Clinics & AI with Danny Matta
eZJa80SPJz0	NA	4508.0	Why Every Kid NEEDS Athletic Development Training Before Age 12 with Jeremy Frisch
KTzSG-e6gjA	NA	5121.0	Why Gamifying Warm-Ups is a Game-Changer with Rett Larson 🏐
n6AGLMfV_2w	NA	197.0	Dr. Kelly Starrett - Public Speaker in Mobility, Fitness and Longevity
oeC6uqpWHoc	NA	3879.0	Why Most Americans Fail at Nutrition (And How to Fix It) with EC Synkowski
oEI6agv_-6I	NA	3679.0	50 Million Slaves: The $250B Crisis You Must Know About with Alana Stott
TsqwZF4eFKA	NA	3725.0	Could 'Sleep Divorce' Save Your Relationship?  With Wendy Troxel
QhWrhH8S9cc	NA	4461.0	Running Is the WORST Exercise for Weight Loss with Mark Sisson
4wnYAid41XY	NA	4416.0	The Surprising Truth About Elite Performance & The Youth Sports Epidemic with Steve Magness
uI3PDwAXZ30	NA	5827.0	Aaron Leventhal on the Fit Standards Enabling People to Take Charge of Their Own Wellness
7uqPMVz2_g0	NA	4627.0	Dr. Darshan Shah on Bridging the Gap in Healthcare with a Parallel Model Focusing on Longevity
7ncBnNh3zT8	NA	4641.0	Jason Sacks on Positive Coaching and Centering the Athlete's Wellbeing in Sport
aYC17fAFrhU	NA	3506.0	Dr. Heather Sandison on Reversing Alzheimer's and Preventing Cognitive Decline at Any Age
MN_uOfJuZqo	NA	3523.0	150 Episodes: Lessons We’ve Learned, Surprises We’ve Encountered, and Lifestyle Changes We’ve Made
pAawJnEb1bQ	NA	3801.0	Meg Fisher on The Healing Potential of Sport
_svyDNjkCuE	NA	78.0	An Upgraded Mobility Coach App is Near 🔥 DUNE TRAILER
SG4_DTsx-FY	NA	4253.0	Dean Stott on Resilience, Transitioning from Special Forces, and Setting World Records
1jxaBUQALGY	NA	61.0	Zombie Thirst Traps
0YqBGD7H8CE	NA	4211.0	Chase Jarvis on Taking Risks to Achieve a Life You Love
o2KEDVPrH0I	NA	4460.0	Dr. Vonda Wright on Active Aging
cfkZN18fTbs	NA	4283.0	Joanne Lipman on Career and Life Transitions
Z8gZwDC8_Pg	NA	5061.0	Sam Walker on Leadership and What Makes the Greatest Dynasties Great
NYKzePD5RhQ	NA	5577.0	Dr. Mary Claire Haver on Demystifying Menopause
5HHIYVv8yeY	NA	4294.0	Michael Easter on Recognizing Scarcity Mindset and Shedding Habits that Don't Serve You
FpabUdIIMXE	NA	3730.0	David Vaux on Strength Training in Midlife for Longevity
keVBPTfIKPI	NA	3836.0	Mike Brown on Bridging the Gap Between Wealth and Financial Freedom
7qh6kYKe81I	NA	4493.0	Emily Kraus on RED-S and Actionable Advice for Keeping Developing Athletes Healthy
SlGe_sbU4VQ	NA	4621.0	Colin O'Brady
oAIM1c4A1l0	NA	3883.0	Nolan Kim on Limiting Beliefs, Being Present, and the Power of Magic
ybR6WXLLJ1c	NA	42.0	The Ready State
0DVUHs8JRDI	NA	3824.0	Justin Roethlingshoefer on Leveraging Data to Own Your Health | The Ready State Podcast
r0l66NF0S6o	NA	4349.0	Karissa Bodnar on Thriving as an Entrepreneur with Purpose | The Ready State Podcast
2urgViAk9-E	NA	5456.0	The Ready State Podcast: Kirk Parsley
d9-yzq9ocPA	NA	3623.0	The Ready State Podcast: Dan Buettner
NgcKgMOz02s	NA	4407.0	The Ready State Podcast: Caroline Paul
dL8W5UI4RMs	NA	3689.0	The Ready State Podcast: Tia Toomey
2iPKwHSWhiM	NA	4963.0	The Ready State Podcast: Michael Gervais
7aY3HuLl38w	NA	4477.0	The Ready State Podcast: Dan Garner
ugt5VFYygzQ	NA	4760.0	The Ready State Podcast: Kristen Holmes
5vvHyFgtr9Y	NA	3967.0	[TRS Pod] Bonnie Wan: A New Take on Goal Setting and Living Life Without Regret
MccqtmTFFJQ	NA	4392.0	[TRS Podcast] Eric Freitag: Concussions, Recovery, and the Action Plan You Need at the Ready
rHGPdyNQ-TU	NA	84.0	When Mobilizing Hurts Here Are Two Ways To Know It's Okay
e1n08ttrXr8	NA	89.0	Can You Pass The Sit And Rise Test?
UE49FvQWDNQ	NA	89.0	What is Hip Extension and Why Does it Matter?
1pvccBDhT0A	NA	72.0	For Heel or Achilles Pain Start With The Bone Saw
COrQyqMS9o0	NA	82.0	My 2 Favorite Pressing Positions If You Struggle in Overhead Work
j8spbklp0Eg	NA	4833.0	[TRS Pod] Tommy Wood: Brain Health, Novel Stimuli, & Actionable Advice to Keep You Sharp as You Age
sn9C4nkLTdU	NA	90.0	A Simple Way To Get Out Of Rotator Cuff Pain
b7YMUZtowgo	NA	85.0	What Does Healthy Physiology Look Like?
HtsxW2x7A9I	NA	6900.0	Andy Galpin: Removing Performance Anchors, Strength and Cognition, and the Future of Digital Twins
ZFOtUMg9Pco	NA	82.0	Don't Waste Your Air Squats As Unskilled Cardio
g59wPGRy5hI	NA	69.0	Why We Stopped Programming Overhead Swings With Our Athletes
EYAEcJQpczw	NA	65.0	When Should You Stop An Athlete?
kAtIjdwpBnY	NA	85.0	Your Pain is Connected to a Position: Figure It Out and Fix It
_PTqSxyUHso	NA	3588.0	[TRS Pod] Jared Hanley: The Profound Health Benefits of Spending Time Outside
fhJ3joz9Nww	NA	87.0	Painful Push-ups? Try This Strategy
uKWjgESFD2w	NA	4618.0	[TRS Pod] Adam Bornstein: Ditching Diet Culture, Mindset Changes, and Expanding Your Comfort Zone
SwvgRMFT0NM	NA	71.0	Knee Pain Could Be As Simple As Stiff Quads Captions
UjIrtrTRtRs	NA	87.0	Variations to Upgrade Your Planks
yWeyEeaXU6Q	NA	83.0	Biomechanics of Pelvis and Femur For Back Pain
aVPypoVMGwQ	NA	4073.0	[TRS Pod] Tom Walters Empowering People w/ Simple Exercises to Alleviate Pain & Recover from Injury
ALV0z_UyTYI	NA	61.0	Spinal Motion: Use It Or Lose It
UMHbQICGTYU	NA	64.0	No Barbell Banded Jefferson Curl Alternative
9K1C7WR6yvk	NA	3925.0	[TRS Podcast] Brad Stulberg: Mastering Change, Taking Action, and Rugged Flexibility
Rw05qd1BE-4	NA	76.0	How to Relieve Back Pain from Biking or Sitting
PzMoqRNc0Sg	NA	75.0	Improve Recovery Work Adherence with Partner Mobility
YwcopzbHZeM	NA	4495.0	[TRS Podcast] Shawn Stevenson: Creating Kitchen & Table Culture to Reap the Benefits of Family Meals
TeNQvNqK4F4	NA	89.0	The Hamstrings of the Upper Body
UJVytDlDaec	NA	72.0	How To Warm Up With a Tweaked Shoulder
_ba8AKqsEEA	NA	66.0	How to Use Voodoo Floss to Relieve Elbow Pain
SCL7NFwb_28	NA	64.0	Mobilize It To Switzerland
J1bpmSliS-s	NA	87.0	Why You Have to Work Upstream and Downstream From Your Pain
ikd4XkVGMH0	NA	90.0	What Does "Don't Lift With Your Back" Really Mean?
Z3YfLJnLr_U	NA	309.0	How Are You Measuring Progress in Sport
EQ_YOis7iDQ	NA	68.0	A Quick BFR Session Can Lessen Pain During Your Workout
5V3LUDDm2xs	NA	78.0	Coaches: Connect Squatting Skills for Your Athletes by Focusing on the Feet
R6yNBc7woVo	NA	64.0	Couch Stretch Sommelier: Hip Pain
_WqGt0cUXJU	NA	91.0	Why We Walk With Feet Straight
